order_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,status,order_date,updated_at
260,405,64,1,190.48,0,190.48,processing,2026-06-04T10:55:01.208332,2026-06-04T10:55:01.208332
261,189,60,5,164.26,0,821.3,completed,2026-06-15T00:00:01.208332,2026-06-15T00:00:01.208332
262,34,40,4,157.04,15,533.94,shipped,2026-07-04T11:09:01.208332,2026-07-04T11:09:01.208332
263,270,53,4,81.67,20,261.34,completed,2026-06-08T06:08:01.208332,2026-06-08T06:08:01.208332
264,65,41,1,117.02,5,111.17,cancelled,2026-05-19T09:37:01.208332,2026-05-19T09:37:01.208332
265,265,45,2,66.28,20,106.05,processing,2026-07-15T15:23:01.208332,2026-07-15T15:23:01.208332
266,328,76,2,172.56,20,276.1,completed,2026-08-18T12:02:01.208332,2026-08-18T12:02:01.208332
267,222,65,1,210.38,20,168.3,processing,2026-03-18T04:50:01.208332,2026-03-18T04:50:01.208332
268,79,39,2,247.09,0,494.18,cancelled,2026-04-23T08:05:01.208332,2026-04-23T08:05:01.208332
269,116,45,5,66.28,0,331.4,completed,2026-07-27T14:18:01.208332,2026-07-27T14:18:01.208332
270,129,26,5,123.56,0,617.8,cancelled,2026-03-18T09:14:01.208332,2026-03-18T09:14:01.208332
271,156,79,5,177.33,0,886.65,cancelled,2026-05-26T02:08:01.208332,2026-05-26T02:08:01.208332
272,87,76,5,172.56,0,862.8,cancelled,2026-03-26T18:21:01.208332,2026-03-26T18:21:01.208332
273,320,93,5,127.01,0,635.05,processing,2026-07-26T23:26:01.208332,2026-07-26T23:26:01.208332
274,22,4,1,15.68,0,15.68,cancelled,2026-08-15T06:37:01.208332,2026-08-15T06:37:01.208332
275,395,74,3,241.53,15,615.9,processing,2026-04-02T23:24:01.208332,2026-04-02T23:24:01.208332
276,214,80,1,203.33,5,193.16,cancelled,2026-08-04T10:27:01.208332,2026-08-04T10:27:01.208332
277,280,38,3,42.0,5,119.7,cancelled,2026-04-09T04:15:01.208332,2026-04-09T04:15:01.208332
278,208,39,4,247.09,0,988.36,completed,2026-06-28T22:57:01.208332,2026-06-28T22:57:01.208332
279,81,57,4,183.8,5,698.44,completed,2026-05-19T03:32:01.208332,2026-05-19T03:32:01.208332
280,175,78,2,152.1,0,304.2,cancelled,2026-07-30T10:15:01.208332,2026-07-30T10:15:01.208332
281,164,94,3,91.68,5,261.29,completed,2026-03-19T09:41:01.208332,2026-03-19T09:41:01.208332
282,264,72,1,194.06,0,194.06,shipped,2026-04-08T14:32:01.208332,2026-04-08T14:32:01.208332
283,63,35,4,196.82,0,787.28,completed,2026-03-21T05:52:01.208332,2026-03-21T05:52:01.208332
284,26,38,4,42.0,20,134.4,shipped,2026-06-15T14:59:01.208332,2026-06-15T14:59:01.208332
285,128,21,3,172.56,10,465.91,completed,2026-07-04T21:01:01.208332,2026-07-04T21:01:01.208332
286,98,98,2,165.02,5,313.54,shipped,2026-05-28T07:14:01.208332,2026-05-28T07:14:01.208332
287,256,40,4,157.04,0,628.16,shipped,2026-03-11T23:47:01.208332,2026-03-11T23:47:01.208332
288,259,59,2,152.05,0,304.1,completed,2026-06-09T19:02:01.208332,2026-06-09T19:02:01.208332
289,25,7,3,89.48,5,255.02,cancelled,2026-06-12T08:57:01.208332,2026-06-12T08:57:01.208332
290,345,61,3,53.61,10,144.75,completed,2026-02-25T02:05:01.208332,2026-02-25T02:05:01.208332
291,221,18,3,131.71,15,335.86,shipped,2026-05-01T04:28:01.208332,2026-05-01T04:28:01.208332
292,188,6,4,94.28,0,377.12,processing,2026-06-07T09:57:01.208332,2026-06-07T09:57:01.208332
293,100,47,5,46.2,0,231.0,shipped,2026-03-08T23:37:01.208332,2026-03-08T23:37:01.208332
294,259,58,5,245.37,0,1226.85,processing,2026-07-23T20:12:01.208332,2026-07-23T20:12:01.208332
295,349,79,1,177.33,0,177.33,completed,2026-08-20T02:34:01.208332,2026-08-20T02:34:01.208332
296,202,48,3,179.54,10,484.76,completed,2026-08-13T12:41:01.208332,2026-08-13T12:41:01.208332
297,387,19,2,106.58,10,191.84,shipped,2026-05-27T06:45:01.208332,2026-05-27T06:45:01.208332
298,257,6,1,94.28,0,94.28,cancelled,2026-03-20T13:05:01.208332,2026-03-20T13:05:01.208332
299,171,61,5,53.61,5,254.65,processing,2026-03-22T17:05:01.208332,2026-03-22T17:05:01.208332
300,458,66,2,189.77,0,379.54,processing,2026-08-12T03:34:01.208332,2026-08-12T03:34:01.208332
301,164,21,4,172.56,10,621.22,completed,2026-07-08T04:30:01.208332,2026-07-08T04:30:01.208332
302,304,44,5,75.9,20,303.6,processing,2026-05-27T09:20:01.208332,2026-05-27T09:20:01.208332
303,251,91,5,146.76,0,733.8,completed,2026-05-21T01:12:01.208332,2026-05-21T01:12:01.208332
304,189,43,1,193.8,5,184.11,completed,2026-06-09T20:36:01.208332,2026-06-09T20:36:01.208332
305,408,93,1,127.01,10,114.31,completed,2026-05-20T23:52:01.208332,2026-05-20T23:52:01.208332
306,496,84,5,114.05,10,513.23,cancelled,2026-04-06T00:31:01.208332,2026-04-06T00:31:01.208332
307,27,75,4,16.16,0,64.64,cancelled,2026-05-30T00:46:01.208332,2026-05-30T00:46:01.208332
308,370,80,4,203.33,0,813.32,cancelled,2026-07-23T04:15:01.208332,2026-07-23T04:15:01.208332
309,125,5,5,88.78,15,377.31,completed,2026-03-15T14:30:01.208332,2026-03-15T14:30:01.208332
310,10,57,3,183.8,5,523.83,shipped,2026-03-23T03:58:01.208332,2026-03-23T03:58:01.208332
311,354,27,4,78.11,10,281.2,processing,2026-07-14T16:16:01.208332,2026-07-14T16:16:01.208332
312,472,61,1,53.61,15,45.57,processing,2026-03-20T17:39:01.208332,2026-03-20T17:39:01.208332
313,107,72,3,194.06,15,494.85,processing,2026-05-21T16:24:01.208332,2026-05-21T16:24:01.208332
314,193,41,2,117.02,5,222.34,processing,2026-08-08T15:29:01.208332,2026-08-08T15:29:01.208332
315,176,70,3,40.29,15,102.74,cancelled,2026-07-14T03:14:01.208332,2026-07-14T03:14:01.208332
316,349,83,3,213.9,10,577.53,completed,2026-05-22T17:46:01.208332,2026-05-22T17:46:01.208332
317,491,32,3,109.47,10,295.57,completed,2026-04-18T22:31:01.208332,2026-04-18T22:31:01.208332
318,483,39,3,247.09,15,630.08,cancelled,2026-04-02T07:58:01.208332,2026-04-02T07:58:01.208332
319,361,63,3,91.0,5,259.35,processing,2026-04-28T02:18:01.208332,2026-04-28T02:18:01.208332
320,479,93,3,127.01,0,381.03,processing,2026-03-17T18:50:01.208332,2026-03-17T18:50:01.208332
321,347,70,4,40.29,5,153.1,completed,2026-07-22T13:54:01.208332,2026-07-22T13:54:01.208332
322,489,99,2,200.3,0,400.6,completed,2026-03-03T06:09:01.208332,2026-03-03T06:09:01.208332
323,490,92,1,16.89,0,16.89,shipped,2026-08-10T19:25:01.208332,2026-08-10T19:25:01.208332
324,336,33,4,128.65,0,514.6,processing,2026-04-01T09:12:01.208332,2026-04-01T09:12:01.208332
325,139,72,3,194.06,0,582.18,processing,2026-03-15T11:35:01.208332,2026-03-15T11:35:01.208332
326,380,76,2,172.56,0,345.12,cancelled,2026-03-04T20:09:01.208332,2026-03-04T20:09:01.208332
327,464,68,2,191.02,15,324.73,completed,2026-04-06T23:38:01.208332,2026-04-06T23:38:01.208332
328,52,53,3,81.67,15,208.26,completed,2026-05-20T14:19:01.208332,2026-05-20T14:19:01.208332
329,349,99,2,200.3,0,400.6,processing,2026-08-18T04:24:01.208332,2026-08-18T04:24:01.208332
330,476,21,4,172.56,15,586.7,shipped,2026-08-12T19:35:01.208332,2026-08-12T19:35:01.208332
331,245,84,2,114.05,20,182.48,completed,2026-08-18T01:46:01.208332,2026-08-18T01:46:01.208332
332,165,37,1,143.78,20,115.02,cancelled,2026-03-11T21:13:01.208332,2026-03-11T21:13:01.208332
333,294,30,5,15.86,15,67.41,completed,2026-07-05T05:42:01.208332,2026-07-05T05:42:01.208332
334,468,23,4,210.09,20,672.29,completed,2026-03-27T14:23:01.208332,2026-03-27T14:23:01.208332
335,429,51,4,227.16,0,908.64,cancelled,2026-08-13T02:28:01.208332,2026-08-13T02:28:01.208332
336,493,38,1,42.0,0,42.0,processing,2026-04-18T22:03:01.208332,2026-04-18T22:03:01.208332
337,309,14,3,20.65,0,61.95,cancelled,2026-05-17T07:26:01.208332,2026-05-17T07:26:01.208332
338,279,68,4,191.02,0,764.08,processing,2026-07-28T12:42:01.208332,2026-07-28T12:42:01.208332
339,240,35,2,196.82,20,314.91,completed,2026-03-16T02:31:01.208332,2026-03-16T02:31:01.208332
340,84,94,4,91.68,15,311.71,cancelled,2026-04-11T10:22:01.208332,2026-04-11T10:22:01.208332
341,96,2,3,63.38,20,152.11,processing,2026-04-18T07:20:01.208332,2026-04-18T07:20:01.208332
342,346,97,2,143.24,0,286.48,cancelled,2026-06-14T19:40:01.208332,2026-06-14T19:40:01.208332
343,460,52,4,101.29,10,364.64,completed,2026-04-24T07:06:01.208332,2026-04-24T07:06:01.208332
344,206,86,1,186.11,0,186.11,completed,2026-08-21T07:24:01.208332,2026-08-21T07:24:01.208332
345,245,42,2,118.02,0,236.04,shipped,2026-04-12T01:45:01.208332,2026-04-12T01:45:01.208332
346,121,58,3,245.37,0,736.11,processing,2026-04-19T13:35:01.208332,2026-04-19T13:35:01.208332
347,371,74,1,241.53,0,241.53,completed,2026-06-22T14:21:01.208332,2026-06-22T14:21:01.208332
348,355,31,1,156.71,15,133.2,shipped,2026-03-17T02:53:01.208332,2026-03-17T02:53:01.208332
349,158,21,4,172.56,15,586.7,cancelled,2026-05-26T01:54:01.208332,2026-05-26T01:54:01.208332
350,395,40,1,157.04,15,133.48,completed,2026-08-09T09:00:01.208332,2026-08-09T09:00:01.208332
351,189,79,2,177.33,0,354.66,completed,2026-08-16T21:08:01.208332,2026-08-16T21:08:01.208332
352,245,20,4,40.55,15,137.87,completed,2026-06-13T20:52:01.208332,2026-06-13T20:52:01.208332
353,213,90,5,221.59,5,1052.55,processing,2026-07-11T11:16:01.208332,2026-07-11T11:16:01.208332
354,411,86,2,186.11,20,297.78,cancelled,2026-04-09T15:33:01.208332,2026-04-09T15:33:01.208332
355,387,77,1,235.95,10,212.35,processing,2026-05-15T22:14:01.208332,2026-05-15T22:14:01.208332
356,361,47,1,46.2,10,41.58,completed,2026-03-16T00:36:01.208332,2026-03-16T00:36:01.208332
357,425,71,5,237.46,0,1187.3,processing,2026-06-07T20:32:01.208332,2026-06-07T20:32:01.208332
358,77,22,3,146.59,20,351.82,shipped,2026-05-29T07:46:01.208332,2026-05-29T07:46:01.208332
359,60,88,2,114.54,15,194.72,shipped,2026-06-09T18:10:01.208332,2026-06-09T18:10:01.208332
360,47,66,4,189.77,20,607.26,shipped,2026-03-05T17:26:01.208332,2026-03-05T17:26:01.208332
361,68,66,4,189.77,5,721.13,completed,2026-06-06T06:07:01.208332,2026-06-06T06:07:01.208332
362,287,60,3,164.26,15,418.86,shipped,2026-02-27T13:28:01.208332,2026-02-27T13:28:01.208332
363,131,1,2,101.81,10,183.26,completed,2026-03-08T21:26:01.208332,2026-03-08T21:26:01.208332
364,217,45,1,66.28,10,59.65,completed,2026-03-06T13:37:01.208332,2026-03-06T13:37:01.208332
365,479,61,1,53.61,0,53.61,completed,2026-05-09T00:44:01.208332,2026-05-09T00:44:01.208332
366,394,18,4,131.71,0,526.84,shipped,2026-08-04T20:39:01.208332,2026-08-04T20:39:01.208332
367,230,49,4,107.82,0,431.28,cancelled,2026-06-27T21:15:01.208332,2026-06-27T21:15:01.208332
368,448,70,2,40.29,15,68.49,completed,2026-07-30T05:00:01.208332,2026-07-30T05:00:01.208332
369,61,23,5,210.09,5,997.93,completed,2026-05-30T20:54:01.208332,2026-05-30T20:54:01.208332
370,373,29,1,63.91,20,51.13,completed,2026-02-27T17:41:01.208332,2026-02-27T17:41:01.208332
371,238,87,5,203.97,5,968.86,shipped,2026-05-31T10:25:01.208332,2026-05-31T10:25:01.208332
372,422,30,2,15.86,5,30.13,completed,2026-04-27T14:45:01.208332,2026-04-27T14:45:01.208332
373,142,25,1,116.03,0,116.03,cancelled,2026-07-20T23:01:01.208332,2026-07-20T23:01:01.208332
374,215,79,1,177.33,0,177.33,completed,2026-04-02T02:45:01.208332,2026-04-02T02:45:01.208332
375,52,77,1,235.95,5,224.15,cancelled,2026-06-12T10:07:01.208332,2026-06-12T10:07:01.208332
376,361,7,2,89.48,15,152.12,shipped,2026-03-03T15:38:01.208332,2026-03-03T15:38:01.208332
377,225,30,5,15.86,0,79.3,completed,2026-07-10T22:19:01.208332,2026-07-10T22:19:01.208332
378,72,65,3,210.38,0,631.14,cancelled,2026-07-22T02:35:01.208332,2026-07-22T02:35:01.208332
379,295,41,5,117.02,10,526.59,cancelled,2026-07-14T05:38:01.208332,2026-07-14T05:38:01.208332
380,420,42,2,118.02,0,236.04,completed,2026-08-02T02:47:01.208332,2026-08-02T02:47:01.208332
381,339,67,2,63.81,5,121.24,completed,2026-04-19T07:16:01.208332,2026-04-19T07:16:01.208332
382,32,72,5,194.06,15,824.75,completed,2026-08-08T13:06:01.208332,2026-08-08T13:06:01.208332
383,321,87,4,203.97,10,734.29,completed,2026-05-24T19:46:01.208332,2026-05-24T19:46:01.208332
384,498,45,4,66.28,20,212.1,completed,2026-05-30T01:46:01.208332,2026-05-30T01:46:01.208332
385,357,54,4,139.17,0,556.68,shipped,2026-04-19T04:35:01.208332,2026-04-19T04:35:01.208332
386,95,97,5,143.24,5,680.39,completed,2026-04-08T11:10:01.208332,2026-04-08T11:10:01.208332
387,154,91,2,146.76,20,234.82,completed,2026-05-18T21:21:01.208332,2026-05-18T21:21:01.208332
388,288,53,4,81.67,10,294.01,completed,2026-05-31T01:56:01.208332,2026-05-31T01:56:01.208332
389,199,32,3,109.47,0,328.41,cancelled,2026-04-24T17:18:01.208332,2026-04-24T17:18:01.208332
390,41,58,3,245.37,0,736.11,cancelled,2026-06-01T02:35:01.208332,2026-06-01T02:35:01.208332
391,425,25,1,116.03,0,116.03,cancelled,2026-05-03T06:14:01.208332,2026-05-03T06:14:01.208332
392,310,78,1,152.1,20,121.68,completed,2026-03-08T20:21:01.208332,2026-03-08T20:21:01.208332
393,412,98,5,165.02,15,701.34,processing,2026-06-25T19:58:01.208332,2026-06-25T19:58:01.208332
394,112,62,2,88.56,20,141.7,completed,2026-08-07T17:15:01.208332,2026-08-07T17:15:01.208332
395,156,2,2,63.38,0,126.76,cancelled,2026-08-17T17:44:01.208332,2026-08-17T17:44:01.208332
396,61,96,4,67.93,0,271.72,processing,2026-06-30T05:36:01.208332,2026-06-30T05:36:01.208332
397,361,27,4,78.11,0,312.44,completed,2026-06-04T02:26:01.208332,2026-06-04T02:26:01.208332
398,398,37,4,143.78,5,546.36,cancelled,2026-05-31T17:55:01.208332,2026-05-31T17:55:01.208332
399,184,40,3,157.04,0,471.12,shipped,2026-05-27T22:53:01.208332,2026-05-27T22:53:01.208332
400,239,13,4,225.88,20,722.82,completed,2026-07-26T11:12:01.208332,2026-07-26T11:12:01.208332
401,469,27,3,78.11,0,234.33,completed,2026-05-09T22:51:01.208332,2026-05-09T22:51:01.208332
402,289,29,2,63.91,0,127.82,processing,2026-04-12T01:42:01.208332,2026-04-12T01:42:01.208332
403,479,75,5,16.16,15,68.68,completed,2026-05-10T14:47:01.208332,2026-05-10T14:47:01.208332
404,79,26,3,123.56,0,370.68,processing,2026-05-03T17:54:01.208332,2026-05-03T17:54:01.208332
405,427,32,4,109.47,10,394.09,cancelled,2026-06-22T18:23:01.208332,2026-06-22T18:23:01.208332
406,173,33,4,128.65,15,437.41,cancelled,2026-06-20T09:58:01.208332,2026-06-20T09:58:01.208332
407,252,59,2,152.05,15,258.49,completed,2026-07-18T07:40:01.208332,2026-07-18T07:40:01.208332
408,87,18,5,131.71,5,625.62,processing,2026-03-29T02:29:01.208332,2026-03-29T02:29:01.208332
409,329,8,5,220.49,0,1102.45,completed,2026-07-26T08:18:01.208332,2026-07-26T08:18:01.208332
410,484,86,1,186.11,20,148.89,shipped,2026-02-24T18:15:01.208332,2026-02-24T18:15:01.208332
411,71,81,2,137.86,0,275.72,completed,2026-07-02T08:02:01.208332,2026-07-02T08:02:01.208332
412,5,28,5,206.42,5,980.49,completed,2026-05-02T12:54:01.208332,2026-05-02T12:54:01.208332
413,317,82,5,131.43,5,624.29,shipped,2026-06-23T14:49:01.208332,2026-06-23T14:49:01.208332
414,9,1,5,101.81,10,458.15,completed,2026-05-09T11:31:01.208332,2026-05-09T11:31:01.208332
415,9,68,3,191.02,10,515.75,completed,2026-08-20T13:02:01.208332,2026-08-20T13:02:01.208332
416,9,65,4,210.38,20,673.22,completed,2026-08-13T16:01:01.208332,2026-08-13T16:01:01.208332
417,55,13,5,225.88,0,1129.4,completed,2026-04-08T11:10:01.208332,2026-04-08T11:10:01.208332
418,318,68,3,191.02,20,458.45,completed,2026-04-29T02:56:01.208332,2026-04-29T02:56:01.208332
419,408,51,1,227.16,0,227.16,shipped,2026-08-17T05:36:01.208332,2026-08-17T05:36:01.208332
420,236,73,2,155.74,15,264.76,completed,2026-04-05T17:09:01.208332,2026-04-05T17:09:01.208332
421,351,11,1,184.85,0,184.85,shipped,2026-05-08T09:03:01.208332,2026-05-08T09:03:01.208332
422,194,71,4,237.46,0,949.84,completed,2026-06-19T12:21:01.208332,2026-06-19T12:21:01.208332
423,360,22,1,146.59,5,139.26,shipped,2026-07-27T11:40:01.208332,2026-07-27T11:40:01.208332
424,331,43,5,193.8,20,775.2,completed,2026-08-19T21:08:01.208332,2026-08-19T21:08:01.208332
425,459,68,1,191.02,0,191.02,cancelled,2026-04-03T02:03:01.208332,2026-04-03T02:03:01.208332
426,455,73,4,155.74,0,622.96,completed,2026-03-04T01:47:01.208332,2026-03-04T01:47:01.208332
427,351,36,5,202.99,10,913.46,completed,2026-06-23T09:41:01.208332,2026-06-23T09:41:01.208332
428,92,41,1,117.02,0,117.02,completed,2026-06-10T11:09:01.208332,2026-06-10T11:09:01.208332
429,386,92,4,16.89,0,67.56,completed,2026-04-19T01:55:01.208332,2026-04-19T01:55:01.208332
430,289,31,5,156.71,20,626.84,shipped,2026-07-28T05:38:01.208332,2026-07-28T05:38:01.208332
431,347,70,3,40.29,5,114.83,cancelled,2026-07-11T03:40:01.208332,2026-07-11T03:40:01.208332
432,72,89,1,214.41,10,192.97,completed,2026-07-09T07:18:01.208332,2026-07-09T07:18:01.208332
433,28,13,4,225.88,0,903.52,completed,2026-07-26T06:35:01.208332,2026-07-26T06:35:01.208332
434,175,78,5,152.1,10,684.45,completed,2026-05-06T19:35:01.208332,2026-05-06T19:35:01.208332
435,16,82,3,131.43,20,315.43,shipped,2026-05-16T14:51:01.208332,2026-05-16T14:51:01.208332
436,117,46,5,224.33,5,1065.57,completed,2026-05-13T05:08:01.208332,2026-05-13T05:08:01.208332
437,349,75,4,16.16,0,64.64,processing,2026-07-14T04:01:01.208332,2026-07-14T04:01:01.208332
438,152,32,1,109.47,0,109.47,completed,2026-04-13T09:09:01.208332,2026-04-13T09:09:01.208332
439,195,92,2,16.89,15,28.71,completed,2026-05-05T12:39:01.208332,2026-05-05T12:39:01.208332
440,185,14,1,20.65,0,20.65,completed,2026-08-14T06:13:01.208332,2026-08-14T06:13:01.208332
441,228,47,3,46.2,0,138.6,completed,2026-03-19T17:17:01.208332,2026-03-19T17:17:01.208332
442,96,56,4,16.97,10,61.09,processing,2026-06-04T14:03:01.208332,2026-06-04T14:03:01.208332
443,209,14,1,20.65,0,20.65,processing,2026-04-29T00:38:01.208332,2026-04-29T00:38:01.208332
444,48,77,5,235.95,20,943.8,shipped,2026-04-23T15:49:01.208332,2026-04-23T15:49:01.208332
445,7,38,4,42.0,5,159.6,completed,2026-07-15T10:36:01.208332,2026-07-15T10:36:01.208332
446,372,72,2,194.06,10,349.31,completed,2026-05-29T11:06:01.208332,2026-05-29T11:06:01.208332
447,351,49,2,107.82,0,215.64,completed,2026-04-13T13:17:01.208332,2026-04-13T13:17:01.208332
448,138,64,2,190.48,0,380.96,shipped,2026-03-26T00:54:01.208332,2026-03-26T00:54:01.208332
449,142,54,3,139.17,5,396.63,completed,2026-07-16T01:53:01.208332,2026-07-16T01:53:01.208332
450,185,33,2,128.65,15,218.71,shipped,2026-06-17T09:10:01.208332,2026-06-17T09:10:01.208332
451,305,79,2,177.33,5,336.93,completed,2026-03-15T01:44:01.208332,2026-03-15T01:44:01.208332
452,156,1,4,101.81,0,407.24,processing,2026-07-26T19:25:01.208332,2026-07-26T19:25:01.208332
453,195,43,4,193.8,0,775.2,cancelled,2026-05-12T23:45:01.208332,2026-05-12T23:45:01.208332
454,499,77,2,235.95,0,471.9,processing,2026-04-22T23:22:01.208332,2026-04-22T23:22:01.208332
455,486,89,2,214.41,5,407.38,completed,2026-04-21T19:03:01.208332,2026-04-21T19:03:01.208332
456,494,51,3,227.16,0,681.48,cancelled,2026-07-07T09:04:01.208332,2026-07-07T09:04:01.208332
457,325,63,5,91.0,20,364.0,completed,2026-04-08T17:32:01.208332,2026-04-08T17:32:01.208332
458,193,36,4,202.99,0,811.96,processing,2026-03-16T07:57:01.208332,2026-03-16T07:57:01.208332
459,103,76,5,172.56,0,862.8,processing,2026-06-27T16:48:01.208332,2026-06-27T16:48:01.208332
460,14,94,4,91.68,15,311.71,shipped,2026-04-02T18:20:01.208332,2026-04-02T18:20:01.208332
461,409,38,1,42.0,20,33.6,shipped,2026-07-27T22:24:01.208332,2026-07-27T22:24:01.208332
462,345,64,2,190.48,15,323.82,completed,2026-04-19T17:27:01.208332,2026-04-19T17:27:01.208332
463,130,85,2,179.75,15,305.57,shipped,2026-05-11T15:02:01.208332,2026-05-11T15:02:01.208332
464,38,58,5,245.37,5,1165.51,shipped,2026-06-09T14:13:01.208332,2026-06-09T14:13:01.208332
465,274,65,4,210.38,10,757.37,completed,2026-03-02T06:59:01.208332,2026-03-02T06:59:01.208332
466,360,69,5,211.41,15,898.49,completed,2026-08-09T01:26:01.208332,2026-08-09T01:26:01.208332
467,56,99,2,200.3,15,340.51,completed,2026-06-24T14:27:01.208332,2026-06-24T14:27:01.208332
468,86,83,5,213.9,0,1069.5,cancelled,2026-06-06T03:06:01.208332,2026-06-06T03:06:01.208332
469,347,83,4,213.9,20,684.48,shipped,2026-04-24T23:08:01.208332,2026-04-24T23:08:01.208332
470,55,2,1,63.38,0,63.38,processing,2026-04-05T00:18:01.208332,2026-04-05T00:18:01.208332
471,383,67,5,63.81,10,287.15,processing,2026-06-28T18:49:01.208332,2026-06-28T18:49:01.208332
472,114,58,3,245.37,5,699.3,cancelled,2026-05-18T21:31:01.208332,2026-05-18T21:31:01.208332
473,302,89,5,214.41,0,1072.05,completed,2026-04-27T09:33:01.208332,2026-04-27T09:33:01.208332
474,248,14,3,20.65,5,58.85,completed,2026-08-10T04:18:01.208332,2026-08-10T04:18:01.208332
475,60,94,2,91.68,0,183.36,completed,2026-04-21T09:02:01.208332,2026-04-21T09:02:01.208332
476,234,27,5,78.11,5,371.02,shipped,2026-04-28T00:06:01.208332,2026-04-28T00:06:01.208332
477,50,57,4,183.8,0,735.2,completed,2026-03-07T19:51:01.208332,2026-03-07T19:51:01.208332
478,23,91,1,146.76,0,146.76,completed,2026-07-28T04:29:01.208332,2026-07-28T04:29:01.208332
479,332,14,2,20.65,15,35.1,processing,2026-04-09T00:02:01.208332,2026-04-09T00:02:01.208332
480,90,71,2,237.46,0,474.92,shipped,2026-06-05T12:23:01.208332,2026-06-05T12:23:01.208332
481,491,60,2,164.26,20,262.82,cancelled,2026-05-08T08:02:01.208332,2026-05-08T08:02:01.208332
482,95,24,4,60.44,5,229.67,cancelled,2026-02-28T21:54:01.208332,2026-02-28T21:54:01.208332
483,315,26,4,123.56,10,444.82,shipped,2026-05-12T19:06:01.208332,2026-05-12T19:06:01.208332
484,3,91,2,146.76,0,293.52,cancelled,2026-04-15T06:28:01.208332,2026-04-15T06:28:01.208332
485,415,9,5,149.34,0,746.7,processing,2026-07-19T03:26:01.208332,2026-07-19T03:26:01.208332
486,96,47,3,46.2,0,138.6,completed,2026-05-17T21:26:01.208332,2026-05-17T21:26:01.208332
487,135,86,4,186.11,10,670.0,cancelled,2026-08-18T10:31:01.208332,2026-08-18T10:31:01.208332
488,161,77,4,235.95,10,849.42,processing,2026-05-06T01:25:01.208332,2026-05-06T01:25:01.208332
